FirstDepositAddr;ValidatorCount;DepositAddrCount;WithdrawalCreds;_pool
0xe0cf824353957717e8a374078f5906b1fc0398fc;20;1;20;20 x Abyss Finance
0xd2ea35490d0c8c486b1fd7f9cd169cd535e8d5ae;20;1;20;20 x solo
0xc545956384b9c59285da66121ea3f199ddf68e7c;20;1;1;20 x solo
0xfc014d7a556d0b2176a76c1e678df78324c8122a;20;1;20;20 x Abyss Finance
0x0738dc5f1ba89dbdef637be1fb105aee6715cc8f;20;2;2;20 x solo
0xa1c3d3072aba5c2a2f9c39047b433440d429395b;20;3;1;20 x solo
0x726f0fd369d68f676ded7bb192f31dc0469fb967;20;4;1;Abyss Finance,19 x solo
0x2de670a1d8c1de83d8727295284704bb196ba117;20;1;20;20 x solo
0x175b8465efdec88f0880fd4073ad9c68fe19b03f;20;1;20;20 x solo
0x208d54cf6c6a1be6bdd18da136f513557841b051;20;1;20;20 x solo
0xa8f7f6de66e91b6edaa0cd417c97cfc06ff6dd3b;20;1;20;20 x solo
0x2702823b91733bb773b1e10256b32a576fe2aba0;20;1;1;20 x solo
0x47d10b4feed31c48e45ab99de2d56c183308bd55;20;1;1;20 x Abyss Finance
0x9d1f91365855a3adcd5d4515431e625231fb6b36;20;1;20;20 x solo
0x14b181ed9030f5174a95e80712d4c43697275317;19;1;1;19 x Abyss Finance
0x096ef1ba40cb13d9a3f5cce2dc5915f0700823dd;19;1;19;19 x solo
0xc6996aab4cb14e6a8c8526d70e2537b31fe81ab2;19;2;5;17 x solo,2 x Abyss Finance
0x31a36de53b87a2773ab5c00699b91d6ee4f7ee93;19;2;1;19 x solo
0x06806bb4b9e65d53f1a49010008ce0fb81a04d44;19;1;19;19 x solo
0x6c04a549b956f0fdc1b8c6125d703e8afae97e57;19;1;18;11 x solo,8 x Rocketpool
0x6824513e7211dd0a6b05181528c35dfbbe514d5c;19;3;2;19 x solo
0x1650998a0c30b075089170854a146bcc76bc73d5;19;1;1;19 x solo
0x71560768b45adcddc9abeeb845507e1cca8130d0;19;1;19;19 x solo
0x8a4d486b40467ca0dbdbbdb5fcef9c0b3ced9edc;19;10;1;19 x solo
0x44d5d19a3e4d1be9bc3f590ffaf14c08d45283d3;19;1;1;19 x solo
0x7af4c305b8153db83f578c6e2e8f89478b0bbbd8;19;1;1;19 x solo
0xd57a255522d8a2575cf49a8db17e5d4b33c65de1;19;1;2;19 x solo
0x9e71aaf05f46fe6f9cab8122b8d9941a45afd2e9;18;1;18;18 x solo
0x98b93d90ed98e82a13dbcd1a92d6db331b208fc5;18;1;2;18 x solo
0x76273dcc41356e5f0c49bb68e525175dc7e83417;18;1;4;18 x solo
0x666666c4c1a0f79bddaa283301273ff27454912c;18;1;18;18 x solo
0x2d0eded8ef906f7181faec3dbf0a130581e0eaa8;18;1;18;18 x solo
0x12f8b14ebae6e1f5d9ceaef13f559802cd5904f1;18;1;1;18 x solo
0x1271a58bb6555912333cdce2e5d79e41cf33a0bd;18;1;1;18 x solo
0xd0d77667f64cad06a4789497065f2aaf1636ee31;18;7;2;18 x solo
0xfd008097bd33a4231c69cd0f152e9ec11fc08999;18;1;18;9 x solo,9 x Rocketpool
0x7a877c6f4e8e1478e40123dd9b80294c47d8bf79;17;1;17;17 x solo
0xe9fbdf192057418983691209dc613d9d3e90d1f2;17;1;17;5 x solo,12 x Rocketpool
0x128018108169cdc69833083c47ceaaff7adb8a80;17;1;1;17 x solo
0xe2a8f93b6cc5e4d5d841a4ea64e7c642c3b623db;17;7;5;17 x solo
0x67b9893a6e8bb27cfb00b664734d71a57d996dcd;17;1;17;17 x Rocketpool
0xd2b7017eebb3bab172490d0bec8676752f33d007;17;1;12;17 x solo
0x872c7af18f0de7a805c787bc149f3ad6f60499b3;17;1;1;17 x solo
0xf35960302a07022aba880dffaec2fdd64d5bf1c1;17;1;11;17 x solo
0xda8b8a2d12327bffa7ee3fdc2607367974e3fd39;17;1;17;17 x solo
0x86f6258342b8cc93b7c9489c2871e71078f1c94d;17;1;17;solo,16 x Rocketpool
0x3562c7953d47a9a62bf59504d22048ac4ab6e396;17;1;1;17 x solo
0x728c5dd19d8d5368e52c07851df1cb26fca8d8d8;17;1;17;17 x solo
0xbb683450bb407d843a29959d4f34557e495a5427;16;1;16;16 x solo
0x47039ab2d2fc526f12cdce1a442fac7cc8aaffdd;16;1;1;16 x solo
0xbd9003eaf07503c80dbdfe11a787c678598ab868;16;1;2;16 x solo
0xe1e550357dd309e360b045de0713b13066efd701;16;1;16;16 x solo
0x4cc54cb2e27d74967831f7af748ea793aba5989c;16;1;5;16 x solo
0x67ec48ce946581d3d0130dcb68c2c84e1bda6363;16;2;1;16 x solo
0x2932a796215772f6a8011e293ecbb92331c7a7d2;16;1;3;16 x solo
0x03a8bec96f311292ac7e402d844e54f19ca405fe;16;1;16;15 x solo,Rocketpool
0xa338096d43effc151e7e89519b524ca5a7e5626f;16;6;2;16 x solo
0xadcc449566a82f9575fec358228de1b994a04023;16;1;16;16 x solo
0x35a1ea61bfbd439c45e8179868905b613ec1ed3b;16;1;4;16 x solo
0xd8ce57fce7ca237d4557b5556782e9f34b864844;16;1;16;16 x Rocketpool
0x8f4991e099b50b18d782783da7b2fc6008047629;16;1;16;16 x solo
0x507b55e87a94f102c36ca4af6735ba11bbac5c20;15;1;15;15 x solo
0x222ab6a8b07eff33f5fb375b7ad51faed7fdf8ef;15;1;13;15 x solo
0x1debfdff1aa27b70cb8d8bfe48e6492f3a9dd5d1;15;1;1;15 x solo
0x068e866a5b6a968599c353ee359442ec7bbc9b61;15;2;2;15 x solo
0x5d0ecefa217f70543d93c01e289ad33c8a707826;15;1;15;15 x solo
0xa6ff2c7fb2fa0e93e6645607e2ae54518326384c;15;2;6;15 x solo
0x4dd2a335d53bcd17445ebf4504c5632c13a818a1;15;1;2;15 x solo
0xa1ddc7ed6e7b9179c68cdee24a5e47de930061ee;15;1;15;15 x solo
0xaa76994dc00a164d520665d64b7665a20d2f266c;15;2;1;15 x solo
0x4b6e34eff0a094e660754d9a46a8346c41049315;15;4;1;15 x solo
0x06f4c8582915e01251d7f49abc8f279b2049cf11;15;1;15;15 x solo
0x289ae376c1ee8dc22fc5e0ebc8939b9a1e74e5df;15;5;1;15 x solo
0xf4b755378da7543d84e60ec2017416eafa544b74;15;1;15;15 x solo
0x9df6be3f38b7f360aac19d39bb8179942dc0c28d;15;1;15;15 x solo
0x60a9e641bcaa61101d98d682510c7c19eae71def;15;1;1;15 x solo
0xc28f03470dce98f346aeaf227bd75424d356d662;15;1;1;15 x solo
0xdee311f8b45c2dc99a95592a7c3f485bf9859514;14;1;1;14 x solo
0x13171e64d17469478362ffd8e0b0d076ccc6ad4c;14;1;3;14 x solo
0x2d170a037f5e17cb9aa3c557768d133bc8a0bebc;14;1;14;14 x solo
0x22fc48e7be46760fb7fa19375b1d1d50d81ad5b1;14;1;14;14 x Rocketpool
0xa10887973df8da079544c35655eb1a5eb83f319c;14;2;2;14 x solo
0x3cbded22f878afc8d39dcd744d3fe62086b76193;14;1;14;14 x solo
0x0546bfc296e76676a4a483acd6d17fc28991b1f3;14;2;1;14 x solo
0x3aef6a5672d9e9ca775d546bcc4a33d84d858a0a;14;1;1;14 x solo
0xed2d27b92300cc7ef6c7ee1981f1c9735f7f3bd2;14;1;14;14 x solo
0x8a1dea52a44fdc984109459959e092a6ab1af896;14;3;1;14 x solo
0x71d17aa8783024f10e7850dd0eb3694c9b6ceb15;14;1;3;13 x solo,Abyss Finance
0x45e47cf99dd020ce0b1a4cb4f8e7cedb8398d492;14;1;14;14 x solo
0x76226fe2920666562e738132f9af69e1b9c9d7e2;14;1;14;14 x solo
0x63fc41b85b440e318d4762e9e86cfd3d91015ef5;13;1;3;13 x solo
0x4d5a6df2d2b36e93c891bd696bcbc7944a42fbcf;13;1;13;13 x Rocketpool
0xfeff33456de40aa9ffc85b796cb731b91ea6eb04;13;2;1;13 x solo
0x6d59ae1330ba7ca70faa3b33e973c4a0bab50aac;13;1;1;13 x solo
0x1c340ce8950514973577be14aaa8d139a3840cc1;13;1;2;13 x solo
0x8feedc103d27df39ca23f683c36ea32b4f3466ab;13;1;2;13 x solo
0xb59a5d6f03665a55eec528ec8c49213894541bde;13;1;13;13 x solo
0xc493b2186818a6e4313c5d1ad724d53905570754;13;1;13;13 x solo
0xd13e4bf0d8b793e00977ac7cf19800fac7a97fc8;13;1;12;13 x solo
0x8c8584ddac92630b7f36d7a6ca6501036ca234cd;13;1;1;13 x solo
0x4f8382e38c9e268a1afac4fbf09ae55237ef6289;13;1;13;13 x solo
0x720bc58e7cb66f663c4e0f8e5ade8b1113e188cf;13;2;1;13 x solo
0xaaafa8352c89c1134fa2360f6a8f72cd1eed6fce;13;1;12;13 x Abyss Finance
0xd00cc185fb2b064ef985b37524a97de519c39f98;13;1;10;12 x solo,Abyss Finance
0x7d8e91b6c393c02ef83473e8000b3883e655a761;13;3;3;13 x solo
0x59ecf48345a221e0731e785ed79ed40d0a94e2a5;12;1;1;12 x solo
0x465a79cfc193ae703bb41c179d4c041b3bbceafb;12;1;12;12 x solo
0xdadd65377f07031e0434b6ba1b4b7bef3b96c9bd;12;3;1;12 x solo
0x7d6d6c319b0de2841bb0e564300d0de4d8b0f403;12;1;12;12 x solo
0x3eef30a27768fab204fcca4437e63826d7b12a9c;12;1;12;12 x solo
0xed4ee0cf70423a2e4cd3ca960a1932c2d610bb54;12;3;1;12 x solo
0xb6ab4808e99d489e3cab8d65f211dcb092eab36d;12;1;10;5 x Abyss Finance,7 x solo
0xe794d0370a81382412d0f2e0f04e3074ced1fae0;12;1;12;12 x solo
0xacf4c2950107ef9b1c37faa1f9a866c8f0da88b9;12;1;12;12 x solo
0x8251380172c6af33721f58596edceb44333d4934;12;1;3;12 x solo
0xbf3c204a554b32ea8020ee468885aab09cfc5905;12;1;1;12 x solo
0x3976dc281734d62b4f47e1f0f2e62d39e81a3933;12;1;12;2 x solo,10 x Rocketpool
0xf404571702cf424174a3badaba7906b6651a8afe;12;1;1;12 x solo
0x8e959eca79830fe361cce834ed5f8dad7812c6a9;12;1;12;12 x solo
0xb778c89c1ea67dbcae056909849dbd9b7512251b;12;1;6;12 x solo
0x37dea1f7f6c14a7004f46976d8e4cabaa44c9850;12;1;12;12 x solo
0x332e43696a505ef45b9319973785f837ce5267b9;12;1;1;12 x solo
0xfea21ef0edb800edcc7b8f576a3eba1847436970;12;2;3;11 x solo,Abyss Finance
0x6a90f712d7b3c3cc9fcd9eee2ac78db8f2f575d6;12;1;9;12 x solo
0x63dbf2ccb947c78eb29ed835b7dbce92cc1a523c;12;7;3;12 x solo
0xc3aa8d32added38154c4d112470f027947ad4f76;12;1;12;12 x solo
0xd8bd7149757a4e46a301e649584cc019cdb94a00;12;1;4;12 x solo
0xafa3a3f2a0cb9a626253b439eab1a938efda0258;12;1;2;12 x solo
0x259539048aa803d8728c2d1b8f942a2dd02deb45;11;1;11;11 x solo
0xea35a7019a663a11577584a8c28a6ec6640ce4a3;11;2;1;11 x solo
0xc9a54ba92ce5830acafe8cab5431f8aef239793f;11;1;11;11 x solo
0x9cc514d00e8550d44db192e77ba1ee34215b509e;11;1;11;11 x solo
0x1bf00be8b6ff64e1b9ccb55a9319fbf5c02e8dd4;11;1;11;11 x solo
0x194d64c12d147bb62b3bef1a2a1b90d6b841be91;11;1;11;11 x solo
0xb2aebd073b24de663e685717d26d089fdaa6b75f;11;1;7;11 x solo
0x6fc0b2af4e821089ddf939abc603226d67e4812a;11;1;1;11 x solo
0x443056c98c6c290596807293e10ebc158b10f561;11;1;11;11 x solo
0xa33ff32c48cc7ee58f8d7329ff9abe3558ab1204;11;1;11;11 x solo
0x572c53aba12f7d49ad8acc69a7138675e9e45440;11;3;1;11 x solo
0xa6618af5864d171f00a3ce9995068b5fa424bbd2;11;6;1;11 x solo
0x08395d8da94164fc9ffabb34ca1c21177acdaad3;11;1;10;Abyss Finance,10 x solo
0x3be3bcf2ffc1d68598475e5b16653fe4f05d6946;11;1;11;11 x solo
0xc743c247ffb160badabd66c60788409b48848f16;11;1;11;11 x solo
0x44449d7ca8e3724cb9c9e30ce49b286e275d79bf;11;2;1;11 x solo
0xbeb3662c34c8be5172b32ef9d3012e5c7b8680c0;11;1;11;11 x solo
0x973dcd235d4fd958c9cb50991cb6af72c7aaa690;11;2;1;11 x solo
0xe72a34aff3ebf66c321ab96438e232526c648531;11;1;11;11 x solo
0x321f3aa8ee3d4f9088578eebb6c3da04fa6e863f;11;1;11;11 x Rocketpool
0x3e6935b8250cf9a777862871649e5594be08779e;11;1;11;11 x solo
0x79a43b7c163a5777af16279e0a775b222d21bb60;11;3;1;11 x solo
0x42a3019e1143b31e3170efa244a857e50d251af7;11;1;10;5 x solo,6 x Rocketpool
0x2595fcc9debdd75707a9a8f553e1245cf8435334;11;1;11;5 x solo,6 x Rocketpool
0xd5c5519abf39c2bcbdea429709e22cff6f18e485;11;2;2;11 x solo
0x7ed4717dbe0537c9a3d23d4093c0a8902a0031bb;11;1;11;11 x solo
0x9e5ed9dd1eecd9bba42559bf07329d6425bd629d;10;1;1;10 x solo
0x3316b7b42eea592d764147a181bfd21024af2365;10;2;1;10 x solo
0x132304b56bcb486f1a35ba797a06d6d1bbaf6880;10;1;3;10 x solo
0xddcb55c708742c1a433ea0fb467c734c078dcf7e;10;1;10;10 x solo
0x09e630ec467bdf3657a6060047984b181ed4c18d;10;1;1;10 x Abyss Finance
0xdb366e5b89c219bb3d8d54ba3a6c946717108bac;10;1;1;10 x solo
0x727e444b16926b502ada4d6bff4ace752f0f7962;10;3;2;10 x solo
0x3221cc73474fa0886f45ed51ed927dbad3651772;10;1;10;10 x solo
0x7bceb533c5244a05a0cb340d68a8a8e5ed00c991;10;1;10;10 x solo
0x399e4c0a893b51968081c121aa9312d67991591f;10;1;2;10 x solo
0x01c3a188bd90ed7271d6240dc05970567f213533;10;1;10;10 x solo
0x9fdb06c9c656a4a815bdd148523fc4963779020d;10;1;10;10 x solo
0x2ecc650e73d984db98c2d239108d2931bdab7028;10;1;1;10 x solo
0x508bdd163fb4e372f40509493bf33f95bf92be12;10;1;10;10 x solo
0x73f62c686d81180a78c2bb46bccb3453a0198ba1;10;1;10;10 x solo
0x0c2912916eb414dbaae8d842418b4bcd4da40dbe;10;1;1;10 x solo
0x6a7aa9b882d50bb7bc5da1a244719c99f12f06a3;10;1;10;10 x solo
0xdac17e07f5ae240d18657815b9e8f08602267439;10;1;10;10 x solo
0x6e18089c3c7ad7562fb99c123d499b6432277ec6;10;1;2;10 x solo
0x193f561db53c3d75e7859ad712bb990f32a672e5;10;2;1;10 x solo
0x1b3e82b8af9639d60cf5e4aa4262b12fa2892a1f;10;1;1;10 x solo
0x09ac4d1bb3f824b49b9df1599a49b018a851889a;10;1;10;10 x solo
0x7a3a8466220f4782bc3f3f89e5888cd646170728;10;1;10;10 x solo
0x3229e0f35f5ba3b622d0151125de70151d320224;10;2;3;10 x solo
0x5b06a52e7d3b8a0b038e2666a1a671d8ce753b4d;10;1;1;10 x solo
0xf8210b4a96273d0bf84223a4d77cb2171331db5d;10;1;1;10 x solo
0x4cc1413b1cc08e93c2ab60bd2fcae689505157ea;10;1;10;10 x solo
0x6d71bc25b9367685601121875b12c8cdac1e7f77;10;1;10;10 x solo
0xba013e942abbeb7c6a2d597c61d65fdc14c0fee6;10;2;3;10 x solo
0xfe23b255961f7f40c0259461426e962d0da1ba8b;10;1;10;10 x Abyss Finance
0x679866954f351f01d826f1173888cab935cb5518;10;1;1;10 x solo
0x54902cc110ad96a27fb58d5fc1beef39ef0c916f;10;1;10;10 x Abyss Finance
0xd815f1f714f0e7e01c5317682fcbcfaf37bef207;10;1;10;10 x Rocketpool
0x9e93ec55a74dcb030123879471f29b302f6eead1;10;1;8;10 x solo
0xe3023dae714d827f2452442fccfdc2bcd684de13;10;1;10;10 x solo
0x57529fc0926a8aaa664eee7a2aa3fa243fee9506;10;1;1;10 x solo
0x3a30c29e91e4feb8384a959dabb85385b36fc67a;10;1;10;10 x solo
0x0ac51e75c52c73f0dec48dd67a52ca7b113d9a9e;10;1;10;10 x solo
0x47f39e935c36867995cbe66c57c019cf9ae0f76b;10;1;10;10 x Abyss Finance
0x43cd8324c7faaf1fe507241a78035c3e94fc7ec5;10;3;1;10 x solo
0x926046ce96595b4d05edb61dfa59fd6e45623351;10;1;7;10 x solo
0xe7bebaad952a7d9caeb6c15edcc16a2012f4149c;10;1;1;10 x solo
0x19fa806210035f9c573a55e7a4ff4738ec157755;10;1;10;10 x solo
0xdae78b7d187a6a952904f591adcfa178aa00aa1c;10;1;10;10 x solo
0x261f436676cfa456a8f086a850160e97550aea9c;10;1;10;10 x solo
0xba566d83ce0cc5fb73e46a6edee6ebb40f253d2e;10;1;1;10 x solo
0xd3a0df8275258682bb58ac6a13d55e60cce3b7da;10;1;1;10 x solo
0xd4cad48263d376de582a6025068975a43da9d269;10;1;10;10 x solo
0x1116e550be26099d973513acea3711fffb075350;10;1;1;10 x solo
0x9071b2c80bf73f83addc01621f0c7eaf189bd53a;10;1;1;10 x Abyss Finance
0x2c784e5dad86f35b721f6df3885e6608152e7da2;10;1;1;10 x solo
0xf65c4d2d743ab2f28f27d3f68dbb113ce2683b9e;10;1;10;10 x solo
0x0717a10bf2a82a7793223de45dab655134e84e07;10;1;10;10 x solo
0x8efe07a0d36d1a99a16257515cd40ed154a1ad4e;10;1;1;10 x solo
0xa6dd2974b96e959f2c8930024451a30afec24203;10;1;10;10 x solo
0x37920aab41068cb85e528eafd4465aa286ac77da;10;1;1;10 x solo
0x2d32d3ca19b0b99ac8cde7959af7472478334c5c;10;1;1;10 x solo
0x243886d7576ee68ca5ad24b868bfb0e0061776cc;10;1;1;10 x solo
0x14206dae4833ee147b83e734caddb6147265d2f0;10;1;10;10 x solo
0x74e090879ba69781f1bd2ba013bec8335ad2a078;10;1;1;10 x solo
0x02e216dd67bc705564f1c51d81ce8e9b67072f73;10;1;1;10 x solo
0xf9302e8d94c7e62c826fd0165d73c043b0ed9e0e;10;1;1;10 x Abyss Finance
0x9263a4d34c3fe5a3e5a281c78f652ee84abc56ae;9;1;3;9 x solo
0x316b578dbd4eac51a674e519d445df33b7f6fab0;9;1;1;9 x solo
0x05e10300fc9e2367e48a44db095deebcaaa46c20;9;1;1;9 x solo
0x68c81fdf2c21b333495408b83514f4006f6768c4;9;1;9;9 x solo
0xd907a472e966a1b6c801fdc56a147f88f3576122;9;1;1;9 x solo
0xf41365d0387e6a019ce577ce181d467a3fa8f399;9;1;3;9 x solo
0xe602ffcb9831109fc7c76b77e17abbe0fc5f1feb;9;1;9;9 x Abyss Finance
0xcbc850051b4fafe625226c33707f82a6c5b226f6;9;1;1;9 x solo
0x01360cb9d4b0d2374f00d12f94ffd3f43c056d6d;9;1;9;9 x solo
0x172b233922eec9fb35f0ddf23bcb3350211559b6;9;1;1;9 x solo
0x71bb4fe97d4bc289afca493578f5e3b398d3235d;9;1;1;9 x solo
0x9a258d7cb91cdbe59c677b6c32461ae2e3b81b27;9;1;9;9 x solo
0x520fe3e245ccc00533687dde597c6c1ab8fc056c;9;1;9;9 x solo
0x69ab0638369669a9492b9f4e687da0d8fde6c927;9;1;8;9 x solo
0xb011c3f34edbde3703c25b7edf2e22a3b4fed08b;9;1;1;9 x solo
0x55300cbf5f216fdccb6a3530b369234146ee7898;9;1;9;9 x solo
0x73e189e2f23a06deb42d51a42733e3bada078469;9;1;3;9 x solo
0x593086e71b5b5bd00cdc88e71df6c45e33dd61ba;9;1;9;9 x solo
0x340f51961295fced0d364a771693c3adab899fcb;9;1;1;9 x Abyss Finance
0x57d9c4d6f1cd567643a263e8856d07879ef708e7;9;1;1;9 x Abyss Finance
0x0000536dbd99d918092249ef4ede4a69a35cccca;9;2;1;9 x solo
0x62a03185ce463e8970b66223edc13357a4158ffc;9;1;1;9 x Abyss Finance
0x54de15691d1cbbb08feb43be0f7bc9d26ea1bac4;9;1;1;9 x solo
0x55c2b56b46c259a527e18117bb464d46cbde53c4;9;1;1;9 x Abyss Finance
0x21d29512d080160f6e56406630c0779c67b5911f;9;2;4;9 x solo
0xcf4e6a99bc6ca6af73f87ba32cd909231cbad249;9;1;9;9 x solo
0xf0d22db91de516b44e5c976f71e394c9ac97e645;9;1;9;9 x Rocketpool
0x22b9093f13660d118fcfe63b3f7c454b0f405fff;9;1;1;2 x Abyss Finance,7 x solo
0x1c17bbfb07660d0731cfabbe76a4f1867efb28a3;9;1;9;9 x solo
0xdcf8670132218bab5773bb16cfd9cd35c6f1e046;9;1;9;9 x solo
0x046fb65722e7b2455012bfebf6177f1d2e9738d9;9;1;9;9 x solo
0xe023146387884411d27b66ca777c1d90b8744527;9;1;9;9 x solo
0xf90fd9f470c961a70fe8e100ca76060e96762e3a;9;1;9;9 x solo
0x41fa5163c45022e971521b7bc98bce70e594c47f;9;5;4;9 x solo
0x6fe8e49d537f9f34c0528555f8e26cb2ec9a51e5;9;1;9;9 x Rocketpool
0x3535d10fc0e85fdbc810bf828f02c9bcb7c2eba8;9;2;2;9 x solo
0x7716f9944db8f11b4e4b2147278ebb9133b0ba37;9;1;1;9 x Abyss Finance
0xb9c02b466efd04aba281f0aa6cc1b4d7d7672301;8;2;2;8 x solo
0x2cb8636240693b445ac98f2091b58a898e35e60b;8;1;5;8 x solo
0x15557822e22717d47374f00080b983ee1f2180ea;8;1;8;8 x solo
0xecee073513bcc187d5a36dfb723eec36db7ac0a4;8;3;1;8 x solo
0x13b04ddbf1c574ddcae0cf194dbd24b45589d441;8;1;1;8 x solo
0x3aada1db9ccf3cc10fc0a7335d61c04de1f5c91d;8;1;8;8 x solo
0x9087b03c47dc0246d0c31192fdc6c44d503aa847;8;2;1;8 x solo
0x54ce806eba7b195c16ff5be554f7fe2fdc79f943;8;1;3;8 x solo
0xc86ce264fbf81155335555d403502288fc29c19e;8;1;1;solo,7 x Abyss Finance
0x08c284bc7159920d4a86aff7f0897a4e7b0af6f9;8;1;8;8 x solo
0xa63683df0247a5a7bb443f4f26118cfe27bf06bd;8;1;8;8 x solo
0x7c10db6f1dd78716ffb029435eb1418f342da943;8;1;1;8 x Abyss Finance
0x7a5d8e8523c472b866c9d97ebbc4d09cd062437d;8;1;1;8 x solo
0xaeeed603cea54c268e4180804d690354b9c93d45;8;1;1;8 x solo
0x3d6efa28562f766f13167b21ee222498d800fd57;8;1;8;8 x solo
0x526c7665c5dd9cd7102c6d42d407a0d9dc1e431d;8;1;1;8 x solo
0x89ae5aac49628f110283c8a63bcd8a5dbac36406;8;2;1;8 x solo
0xe503bd2dfd4a375ad596e2b8ea233f0bfafce686;8;1;1;8 x Abyss Finance
0x59181f78300aca03327891767aeb781b668bce6b;8;1;8;8 x Abyss Finance
0x9342147a9eedd746a85b030995b57a1f67e02847;8;1;8;8 x solo
0x14814697f7a8ed77b8d41e6d2eb10daeaec87e3d;8;1;1;8 x Abyss Finance
0xb1a63513488b71fc0eac984bd4e59ead7669768d;8;1;8;8 x solo
0x44fc0cd5ab28ff09e54991541e65b3867ac9bce8;8;1;8;8 x Rocketpool
0x600874fdb758738239e8edea567529bdfe376132;8;1;8;8 x solo
0xdec1413daa0f91c692dc021911b490a06bb94f7a;8;3;2;8 x solo
0x7be56f92d0afb305ecf620c7a6badd8b4f286c4a;8;1;1;8 x solo
0x76e9c05a492b8da28e560f48d4ff2bb150bace95;8;1;1;8 x Abyss Finance
0x63532e77b36d45872c2b3db20762b580316e7bd4;8;6;2;8 x solo
0xbf188c73aa48cc56f8bafebae8a297fa1746c4e5;8;1;1;8 x solo
0x12b45b58ff4f9df67ed9010e7f56b526d537c104;8;1;1;8 x solo
0x217cda3890062702fd138dc8381e415efc12f5d4;8;1;8;8 x solo
0x33f082b1f851457958a8d3bb34efc63f996df9cc;8;1;6;8 x solo
0x233f681ff98e18fa46fd9d6203520a6a301aeaa1;8;1;1;8 x solo
0x9795444802aee55cef0f73458c1c335e78310be5;8;1;8;8 x solo
0x77a368d11cb5a1b6c827102ab15c6b28ad38fd84;8;8;1;8 x solo
0x822dae21a31dfe66d710618c1f31d7dd6e5eaf71;8;2;1;8 x solo
0x5b68ff12be7fd90284ebe2702050879d4d50061a;8;4;2;8 x solo
0x932fef20e2fbe87b878dcd3dd7a53bf782ca55fe;8;1;1;8 x Abyss Finance
0x59c029b808cab4c8fb1fcd29ed421776a4e19142;8;1;1;8 x solo
0xa6ed1c21933791179c469a830f641341b7c42e48;8;1;2;8 x solo
0x4e5cc83e067f2b9ea0f55e30c449166d7746cfd0;8;2;3;8 x solo
0xb62ddd2fb004c00c80b0bbb17ca46770c188bd6d;8;1;1;8 x solo
0x0b4f0e470430c28af7dc44b602d1712aa6599107;8;2;2;8 x solo
0xd263d4b208019d923f0d9fb6062f8cade4e692cd;8;3;2;8 x solo
0x376ca6892ab19bfd90515257b5f6b31561c300aa;8;1;8;8 x solo
0xe005da63340c4191b1e0489539daef85f46fde60;8;1;8;8 x Abyss Finance
0xe2e336478e97bfd6a84c0e246f1b8695dd4e990d;8;1;7;8 x solo
0xf6f9eae9ff22219b933744049eb89f2f0da77bac;8;1;2;8 x solo
0xb327bcbfa79380b8111e3d2eab0f3f8b0a69d54f;8;1;4;8 x solo
0x075ce80724a588b832949e7422605b1e69e4538d;8;1;1;8 x Abyss Finance
0x0f63862c8a10ffa9c309eb331364bfada27d587a;8;1;8;2 x solo,6 x Rocketpool
0x879f7f71551c4e92688dbd9a937da078edc5a06b;8;1;1;8 x solo
0x8652ad5b1a9d15f60e10b1621f9b9813ec8a56f1;8;1;7;8 x solo
0x2fc348e6505ba471eb21bfe7a50298fd1f02dbea;8;1;8;8 x solo
0x68dccefd43813a3689446cd5dc406c3aa382dd31;8;1;8;8 x solo
0x01a32caaca59c8bc07d2e5f1c30875071733e44c;8;1;8;8 x solo
0x3995cb97dc38fd3ffc13e8d3ece821b5dc06d861;8;2;1;8 x solo
0xff97af3152509c897fc0d07802541c647671c201;8;1;1;8 x solo
0x7049825f9c225f37129d86012c913b124acb86b2;8;4;3;8 x solo
0x6de2a4cd6240f8d6b71767e9a99a16c35cdcc8d3;8;1;1;8 x solo
0xd9d8e702bdd5b242f4ec916ad569a41ad8e3ffad;8;3;2;8 x solo
0xdc4a11eecea1e2e7aa92161909cd7fa6b667a9cd;8;2;2;8 x solo
0x0000000000591f597dee7c8ec3637622e403965a;8;1;8;8 x solo
0x64b16d7fcd53cd9bc008962e7404da0f95ce3fab;8;1;8;8 x solo
0x0a1d4e774beefbe600502d9daa21c6afa52b987a;8;1;8;8 x solo
0xa4186193281f7727c070766ba60b63df74ea4da1;8;1;8;2 x solo,6 x Rocketpool
0x26baed713d51ed01ff64b1233ea4b06dc11c767a;8;1;8;8 x Abyss Finance
0x62a8bada27b7064eff213340efe372f517687787;8;1;6;8 x solo
0xd6c756aa902d8a55c9ef2e43f6327c1a0762075f;8;1;7;8 x solo
0x21532d4267648191bef7a33c813c43cf90a6fa78;8;1;8;8 x solo
0x9174312689a4cb83d79fc1bd685d6eee2fb9b2d6;8;1;8;8 x solo
0xa51846c54490029ccd90bc2b9dd1c13f39180113;8;1;3;8 x solo
0xc3324c713f0fd480240023a1a39477c930e9f3d2;7;1;6;5 x solo,Abyss Finance,Rocketpool
0xc5e2085986fc6c18dc79e48f887440c7297bae0c;7;1;7;7 x solo
0x2dd20a0b72b919faf4c1b4c648b051eaad870bb2;7;1;7;7 x solo
0x7fb74568af0b667831ba0d80817fc348cbde6df6;7;1;7;7 x solo
0xac8682ceed1e43da5256b2928de7b83a5b096aa4;7;1;3;7 x solo
0x016e60506b80ad835f13048157967cea06da057e;7;3;4;7 x solo
0x3218d17f03bb6bd0715f0c63683e6863054f3d92;7;1;3;7 x solo
